$PDP,10,0,L,S,+0005,32910.6835,00000.3000,369,004,00000.8999,32920.2500,32924.1210,00009.6183,9-01,00032.0000,-0001,-0001,-0001,+0869,trace,0016937-99*55
$PDP,10,0,L,S,-0004,32917.7226,00000.3000,369,004,00000.8999,32920.2500,32924.1406,00009.4615,9-01,00028.0000,-0001,-0001,-0001,+0130,trace,0017012-99*55
$PDP,10,0,L,S,-0002,32923.8867,00000.3000,367,004,00000.8999,32920.2500,32924.3906,00009.5011,9-01,00012.0000,-0001,-0001,-0001,-0723,trace,0017088-99*55
$PDP,10,0,L,S,-0011,32922.7500,00000.3000,369,004,00000.8999,32920.2500,32924.3554,00009.1267,9-01,00025.0000,-0001,-0001,-0001,-0076,trace,0017163-99*55
$PDP,10,0,L,S,+0003,32922.7304,00000.3000,369,004,00000.8999,32920.2500,32924.3085,00008.9452,9-01,00027.0000,-0001,-0001,-0001,-0123,trace,0017238-99*55
$PDP,10,0,L,S,-0006,32921.3750,00000.3000,374,004,00000.8999,32920.2500,32924.3593,00008.8953,9-01,00063.0000,-0001,-0001,-0001,-0061,trace,0017313-99*55
$PDP,10,0,L,S,+0009,32922.6796,00000.3000,367,004,00000.8999,32920.2500,32924.4062,00008.7987,9-01,00032.0000,-0001,-0001,-0001,+0100,trace,0017389-99*55
$PDP,10,0,L,S,+0010,32919.6054,00000.3000,369,004,00000.8999,32921.5195,32924.4882,00008.5699,9-01,00040.0000,-0001,-0001,-0001,+0307,trace,0017464-99*55
$PDP,10,0,L,S,+0003,32922.2265,00000.3000,367,004,00000.8999,32921.5195,32924.5937,00008.5081,9-01,00078.0000,-0001,-0001,-0001,-0023,trace,0017539-99*55
$PDP,10,0,L,S,-0005,32921.5273,00000.3000,372,004,00000.8999,32921.5195,32924.6210,00008.4026,9-01,00048.0000,-0001,-0001,-0001,+0023,trace,0017615-99*55
$PDP,10,0,L,S,-0009,32921.9804,00000.3000,367,004,00000.8999,32921.5195,32924.6093,00008.2636,9-01,00002.0000,-0001,-0001,-0001,-0107,trace,0017690-99*55
$PDP,10,0,L,S,-0010,32922.1054,00000.3000,364,004,00000.8999,32921.5195,32924.6445,00008.0561,9-01,00090.0000,-0001,-0001,-0001,-0184,trace,0017765-99*55
$PDP,10,0,L,S,-0002,32920.6562,00000.3000,367,004,00000.8999,32921.5195,32924.6679,00007.9565,9-01,00035.0000,-0001,-0001,-0001,+0269,trace,0017840-99*55
$PDP,10,0,L,S,-0008,32924.8554,00000.3000,372,004,00000.8999,32921.5195,32924.7148,00007.8828,9-01,00015.0000,-0001,-0001,-0001,-0423,trace,0017916-99*55
$PDP,10,0,L,S,-0001,32924.4179,00000.3000,369,004,00000.8999,32921.5195,32924.7695,00007.8129,9-01,00059.0000,-0001,-0001,-0001,-0338,trace,0017991-99*55
$PDP,10,0,L,S,-0011,32923.9140,00000.3000,367,005,00000.8999,32921.5195,32924.8515,00007.6895,9-01,00009.0000,-0001,-0001,-0001,-0238,trace,0018066-99*55
$PDP,10,0,L,S,+0010,32924.4140,00000.3000,367,005,00000.8999,32921.5195,32924.9101,00007.6110,9-01,00059.0000,-0001,-0001,-0001,-0053,trace,0018141-99*55
$PDP,10,0,L,S,-0000,32925.7539,00000.3000,364,005,00000.8999,32921.5195,32924.9375,00007.4872,9-01,00025.0000,-0001,-0001,-0001,-0315,trace,0018217-99*55
$PDP,10,0,L,S,+0002,32925.3125,00000.3000,369,005,00000.8999,32921.5195,32924.9960,00007.4002,9-01,00069.0000,-0001,-0001,-0001,-0084,trace,0018292-99*55
$PDP,10,0,L,S,+0001,32921.0742,00000.3000,372,005,00000.8999,32922.0429,32924.9804,00007.0639,9-01,00093.0000,-0001,-0001,-0001,+0100,trace,0018367-99*55
